URL,Text
NIRF Certificates
NIRF University Category 2024
NIRF Overall 2024
NIRF Research Category 2024
NIRF State Public 2024
NIRF Pharmacy 2024
NIRF Management 2024
NIRF Overall 2023
NIRF University Category 2023
NIRF Research Institutions Category 2023
NIRF Pharmacy Category 2023
NIRF Management Category 2023
NIRF Dental Category 2023
NIRF Engineering 2022
NIRF Management 2022
NIRF Law 2022
NIRF Research 2022
NIRF University 2022
NIRF Pharmacy 2022
NIRF Overall 2022
NIRF Engineering-2021
NIRF Overall 2021
NIRF Research 2021
NIRF Law 2021
NIRF University 2021
NIRF Pharmacy 2021
NIRF Reports
NIRF-2025 : Overall Ranking data submitted
NIRF-2025 : Innovation Ranking data submitted
NIRF-2025 : SDG Institution Ranking data submitted
NIRF-2025 : Dental Ranking data submitted
NIRF-2025 : Engineering Ranking data submitted
NIRF-2025 : Law Ranking data submitted
NIRF-2025 : Management Ranking data submitted
NIRF-2025 : Pharmacy Ranking data submitted
NIRF-2024 : Overall Ranking data submitted as on 30.01.2024
NIRF-2024 : Innovation Ranking data submitted as on 30.01.2024
NIRF-2024 : Engineering Ranking data submitted as on 30.01.2024
NIRF-2024 : Law Ranking data submitted as on 30.01.2024
NIRF-2024 : Management Ranking data submitted as on 30.01.2024
NIRF-2024 : Pharmacy Ranking data submitted as of 30.01.2024
NIRF-2024 : Dental
Ranking data submitted as of 30.01.2024
NIRF-2023 : Management Ranking data submitted as on 18.01.2023
NIRF-2023 : Dental Ranking data submitted as on 18.01.2023
NIRF-2023 : Engineering Ranking data submitted as on 18.01.2023
NIRF-2023 : Overall Ranking data submitted as on 18.01.2023
NIRF-2023 : Pharmacy Ranking data submitted as on 18.01.2023
NIRF-2023: Law Ranking data submitted as on 18.01.2023
NIRF-2022 : Dental Ranking data submitted as on 18.02.2022
NIRF-2022 : Engineering Ranking data submitted as on 18.02.2022
NIRF-2022 : Law Ranking data submitted as on 18.02.2022
NIRF-2022 : Management Ranking data submitted as on 18.02.2022
NIRF-2022 : Overall Ranking data submitted as on 18.02.2022
NIRF-2022 : Pharmacy Ranking data submitted as on 18.02.2022
NIRF-2021 : Dental Ranking Data submitted as on 12.02.2021
NIRF-2021 : Engineering
NIRF-2021 : Law
NIRF-2021 : Management Ranking Data submitted as on 12.02.2021
NIRF-2021 : Overall
NIRF-2021 : Pharmacy
NIRF-2020 : Ranking data submitted – Dental/Medical
NIRF-2020 : Ranking data submitted – Engineering
NIRF-2020 : Ranking data submitted – Law
NIRF-2020 : Ranking data submitted – Overall
NIRF-2020 : Ranking data submitted – Pharmacy
NIRF-2020 : Ranking data submitted – UBS
NIRF-2019 : Ranking data submitted – Dental/Medical
NIRF-2019 : Ranking data submitted – Engineering
NIRF-2019 : Ranking data submitted – Law
NIRF-2019 : Ranking data submitted – Overall
NIRF-2019 : Ranking data submitted – Pharmacy
NIRF-2019 : Ranking data submitted – UBS
NIRF-2018 : Contact us for feedback and comments
NIRF-2018 : Ranking data submitted – Engineering
NIRF-2018 : Ranking data submitted – Law
NIRF-2018 : Ranking data submitted – Management (UBS)
NIRF-2018 : Ranking data submitted – Medical
NIRF-2018 : Ranking data submitted – Overall
NIRF-2018 : Ranking data submitted – Pharmacy
NIRF-2017 : Entrepreneurship Details at PU
NIRF-2017 : Consultancy Project Details
NIRF-2017 : Executive Development Programs
NIRF-2017 : Higher Studies
NIRF-2017 : Placements Data of all Departments
NIRF-2017 : Report of PU
NIRF-2017 : Revised NIRF Report of PU
NIRF-2017 : Sponsored Research Details
NIRF-2017 : Top University Details_3D
NIRF-2017 : Top University Details_5D
Important Links
Toggle Navigation
Annual Reports
Handbook of Information
PU Calendar
Minutes of Board of Studies / Academic Council
Alumni @PU
Sports @PU
MoUs
Intellectual Property Rights
Student Satisfaction Survey for NAAC
Feedback Forms
Downloads
Toggle Navigation
NAAC Accreditation Manual for Dual Mode Universities
Students Feedback About Institute
Teacher’s Feedback About Curricular Design
Alumni Feedback Form
Employer Feedback Form
Parents Feedback Form
Standard Operating Procedure(SOP) of NAAC for Dual Mode Universities
Teacher Wise Feedback From Students about Curricular
NAAC
Grade A++
Accredited University
Become Part of Panjab University to Further Your Career.
Leading the way in Excellence with a Outstanding Score of 3.68
Panjab UNIVERSITY
IQAC,
First Floor, Human Resource Development Centre Building,
Sector-25,
Panjab University, 160 014,
India.
+91-8360717584
iqac@pu.ac.in
Monday – Friday: 9:00 AM – 05:00 PM
RECENT POSTS
Decks Cleared for Development of Panjab University’s Sector-25 Campus
Innovation from Lab to Life!
PU Strengthening Global Academic Ties!
Prof. Renu Vig Unveils 10-Point Plan to Improve Quality in State Universities at National Workshop
(no title)
QUICK LINKS
Toggle Navigation
+91-8360717584
9AM-5PM
Contact Us
PU Alumni
PU Campus
Events
UPCOMING EVENTS
© Copyright 2025| All rights reserved with IQAC, Panjab University, Chandigarh. Designed & Developed by Amardeep Singh, IQAC. | Maintained by  Ms. Baljeet Rani, IQAC.
Page load link
Go to Top"
https://puchd.ac.in/chancellor.php,"Chancellor of Panjab University Chandigarh & Vice President of India : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India
PANJAB UNIVERSITY
Established under the Panjab University Act VII of 1947
- enacted by the Government of India
About PU
Profile
PU: Oral History
Vision 2025
Calenders / Budget / Documents / Anthem
ARIIA 2021 Report
NIRF 2021 Report
Our Administration
Chancellor
Vice Chancellor
Dean Of University Instruction
Senate and Syndicate
Administration
Registrar
Finance and Accounts
Academics
Departments/Centres
Academic Programs Offerred
NEP Guidelines
NEP Syllabi
Syllabi
UGC-Malaviya Mission Teacher Training Centre
College Development Council
Constitutent Colleges
Centre for IAS & Other Competitive Exams.
University Library
Distance and Online Education (CDOE)
Ph.D./M.Phil. Guidelines and Notifications
Research
Director, Research & Development Cell
Research Journals
CIL/RSIC/SAIF
DST-Centre for Policy Research
E-YUVA
Colloquium
Conferences
Students
Campus Life
Admissions
Online Fee Payment
Hostels
SC/ST Cell
EOC-PwDs
Transgender Cell - PADCTS
Scholarships
International Students
Central Placement Cell
Student Grievances Redressal Committee
Examination
Datesheets
Results
UG Examination
PG Examination
Fee through Bank
Collaborations
MoU
IQAC
ADMISSIONS
Chancellor
Shri Jagdeep Dhankhar
Chancellor of Panjab University
& Vice President of India
Name:
Shri Jagdeep Dhankhar
Father's Name
Late Shri Gokal Chand
Mother's Name
Late Srimati Kesari Devi
Date of Birth
18 May, 1951
Place of Birth
Village Kithana, Jhunjhunu District, Rajasthan
Marital Status
Married (Year, 1979)
Spouse's Name
Dr.  Sudesh Dhankhar
Children
One daughter (Smt. Kamna)
School Education
Had his early education from Class 1 to 5 in village Kithana, at the 				Government Primary School
In Class 6 he took admission in the Government Middle School,  Ghardhana, at a distance of 4-5 kms and travelled on foot along with other village students to the school.
In 1962, after successfully passing the Chittorgarh, Sainik School, Entrance Examination got admitted to Class 5 in the School on Full Merit Scholarship.
Passed from Chittorgarh, Sainik School, after taking the Indian School Certificate Examination recognized by the Cambridge University.
College education
Graduated in B.Sc. (Honors) Physics from Maharaja's College, Jaipur, affiliated to the University of Rajasthan.
Professional education
1978-1979 LLB from the University of Rajasthan.
Profession
Was enrolled with the Bar Council of Rajasthan as an Advocate with effect from 10.11.1979.
Designated as Senior Advocate by the High Court of Judicature for Rajasthan with effect from 27.3.1990, Since 1990 Shri Jagdeep Dhankhar had been practicing primarily in the Supreme Court and his focus area of litigation have been in the field of Steel, Coal, Mining and International Commercial Arbitration, amongst others.  He has appeared in various High Courts in the country and was the senior-most designated Senior Advocate of the State till assuming the Office of the Governor on 30 July, 2019.
Permanent Address
Village & P.O. Kithana, District Jhunjhunu, Rajasthan.
E-mail
vpindia[at]nic[dot]in
Website
vicepresidentofindia.nic.in
Support & Services
Public Relations
Guest House & Holiday Homes
Skill Development & Entrepreneurship
PU Cyber Wellness Clinic
Dr. A.P.J. Abdul Kalam Computer Centre
SAIF / CIL / UCIM
Publication Bureau
Industry Institute Partnership
Bhai Ghanaiya Ji Institute of Health
Radio Station - Jyotirgamaya: 91.2 MHz
Best Practices
NIRF
National Education Policy (NEP)
Green Policy of PU
Integrated Workshop Facilities
Institutional Ethics Committee
Colloquium
NISP
IPR Policy
Entrepreneurship Policy
Consultancy Rules
Intranet
Campus Portal [Intranet]
Mail @ Campus
NetPortal (WiFi)
PUNet Intranet
PU Website Map
Resources
PU News
RTI
Tenders
University Forms
Employment/Jobs
Telephone Directory
Animal House
Directorate of Sports
Central Placement Cell
RUSA
CRIKC
PU@IRINS
Alumni
DST Inspire
Online Fee Payment
Circulars @ UGC
Centenary Year Celebrations
UGC e-Samadhan Portal
Contact Info:
Admission 2025
Enquiry No(s): 1800-180-2065, +91 172 2534818, 2534866 (from 9:30 am to 1:00 pm & 2:30 pm to 4:30 pm on working days )
©  1997 - 2025: Panjab University, Chandigarh, India. Developed by: Computer Centre, Panjab University.
Disclaimer
Panjab University (Established in 1882) is a Central and State Governments Funded University located in Chandigarh. Panjab University is not related at all to Chandigarh University which is a private university and located in Distt Mohali, Punjab about 25 Kms from Chandigarh. No official of Panjab University or Admission Cell is giving any call to the prospective candidate for seeking admission to PU or for submitting admission fee etc."
https://puchd.ac.in/vice-chancellor.php,"Professor Renu Vig Vice Chancellor of Panjab University : Official Website of Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India
PANJAB UNIVERSITY
Established under the Panjab University Act VII of 1947
- enacted by the Government of India
About PU
Profile
PU: Oral History
Vision 2025
Calenders / Budget / Documents / Anthem
ARIIA 2021 Report
NIRF 2021 Report
Our Administration
Chancellor
Vice Chancellor
Dean Of University Instruction
Senate and Syndicate
Administration
Registrar
Finance and Accounts
Academics
Departments/Centres
Academic Programs Offerred
NEP Guidelines
NEP Syllabi
Syllabi
UGC-Malaviya Mission Teacher Training Centre
College Development Council
Constitutent Colleges
Centre for IAS & Other Competitive Exams.
University Library
Distance and Online Education (CDOE)
Ph.D./M.Phil. Guidelines and Notifications
Research
Director, Research & Development Cell
Research Journals
CIL/RSIC/SAIF
DST-Centre for Policy Research
E-YUVA
Colloquium
Conferences
Students
Campus Life
Admissions
Online Fee Payment
Hostels
SC/ST Cell
EOC-PwDs
Transgender Cell - PADCTS
Scholarships
International Students
Central Placement Cell
Student Grievances Redressal Committee
Examination
Datesheets
Results
UG Examination
PG Examination
Fee through Bank
Collaborations
MoU
IQAC
ADMISSIONS
Vice Chancellor
Professor Renu Vig
Vice Chancellor Panjab University
Professor (Dr.) Renu Vig is discharging the responsibilities of Vice-Chancellor of Panjab University since Jan 16, 2023. Prior to this, she has held several key positions at Panjab University-Dean University Instruction, Dean Research, Dean Faculty of Engineering & Technology, and Director UIET. With a teaching and research experience of more than 35 years, Professor Renu Vig holds a Ph.D. in Engineering and Technology in the area of Artificial Intelligence and Neural Networks.
She has a stellar academic record having been awarded Gold Medal by Panjab University for standing first in B.E. across all departments in Punjab Engineering College and other affiliated colleges, and Roll of Honour for standing third in Pre-Engineering, Panjab University. In addition to academics and research, the exemplary contribution she made during sabbatical project undertaken at Infosys Technologies Ltd earned her appreciation letter from Dr. M.P. Ravindra, Vice President and Head, Education & Research Dept., Infosys Technologies Ltd.
She has guided 10 PhD successfully in the area of Signal Processing and Fuzzy Logic based control. She has more than 100 SCI/Scopus indexed reputed research publications to her credit. She has visited prestigious institutions such as University of Cambridge, University of Nottingham, University of Birmingham and National University of Singapore. She has presented paper in World Congress on Engineering at Imperial College London.
Professor Renu Vig has significant experience of conceiving projects for arranging grants from various agencies. Under her leadership, UIET received Rs. 10 crore grant under TEQIP-II project of MHRD for sub Component 1.1 i.e. Strengthening Institutions to improve Learning outcomes and Employability of Graduates. UIET was selected as a well performing institute, and additional Grant of Rs. 5 crore was sanctioned by MHRD. She successfully set up Design Innovation Centre funded by MHRD at Panjab University. This project was worth Rs. 10 Crore and initiatives are being taken to promote design and innovation culture among students and faculty.
Professor Renu Vig is Principal Investigator of
Project
'Robust Automatic Segregation of Defective Fasteners in Industries using Deep Learning' executed in
collaboration with Nottingham Trent University
. The objective of the project was to design an autonomous system using deep learning techniques for the efficient classification of defective and non-defective fasteners in small and medium-scale industries, aiming to replace traditional manual methods that are often time-consuming and inefficient. The process begins with the collection of a diverse dataset of fastener images under consistent conditions, followed by preprocessing steps such as labelling, resizing, and augmentation to prepare the data for training. A convolutional neural network (CNN) model is then developed and trained to accurately classify the fasteners based on visual defects. Once the model is validated, it is integrated with an embedded system equipped with a camera for real-time image capture and analysis.
Professor Renu Vig is the Inventor for patent entitled 'Distress Signal Based Criminal Activity Detecting, Preventing and Reporting Device, System and Method' and Panjab University is the patentee. This intelligent system is capable of detecting distress voices or panic screams automatically without the need of a specific trigger word or manual activation. Upon detecting a distress signal, the device can immediately alert the nearest police station and sound an ultrasonic alarm at the location to confuse the attacker.
Professor Renu Vig has spearheaded several key initiatives in Panjab University dealing with various crucial aspects as given below.
NAAC Accreditation
:
She played a pivotal role in securing the prestigious NAAC A++ grade with a score of 3.68, the highest in the university's history. Under her leadership, the university implemented strategic improvements across all seven NAAC assessment parameters, including curricular enhancements, research innovation, and infrastructure upgrades. She ensured meticulous preparation for the NAAC peer team visit, with mock drills, campus revamps, and a comprehensive Self-Study Report (SSR).
Her collaborative approach—engaging faculty, staff, and stakeholders—and her focus on addressing past NAAC feedback were instrumental in this achievement, elevating Panjab University to India's elite institutions.
National Education Policy (NEP) Implementation
:
Panjab University initiated NEP implementation in the academic session 2023-24, and affiliated colleges in session 2024-25. A wide array of Skill Enhancement Courses (100 new courses) and Value Added Courses (approximately 75 courses) are now available. The first NEP batch will graduate from Panjab University in 2027 and from affiliated colleges in 2028. By July 2027, Panjab University must be prepared to offer a one-year Master's Program for students who have graduated with 4-year Honors/Research Degrees.
Strengthening Entrepreneurial Culture
:
The entrepreneurial culture is being strengthened by the Panjab University Incubation Centre. Skill-oriented courses are regularly organized by the Centre for Skill Development and Entrepreneurship. Currently, PU has more than 50 successful startups, and this ecosystem will be further strengthened through initiatives like Idea Hackathons, pitching for funds in presence of investors, industry and academia meets etc.
The S&T cluster, in collaboration with IIT Ropar through the Section 8 company PI-RAHI (
Panjab University, IIT Ropar - Regional Accelerator for Holistic Innovations
), has become operational. Efforts are being made to develop technologies and subsequently commercialize them in various areas such as medical devices, green energy, AI and Machine Learning, waste management, healthcare, agriculture etc. Institutions and organizations in the northern region are being encouraged to find solutions for industry and society.
Centre of Excellence in Cyber Security
:
The establishment of a Centre of Excellence (CoE) in Cyber Security, in collaboration with the Information Sharing and Analysis Centre (ISAC), an international cyber security non-profit foundation, is envisaged. An MoU has already been signed with ISAC for capacity building in Cyber Security.
Digital Transformation through e-SAMARTH Deployment
:
Under her visionary leadership, Panjab University has adopted the e-SAMARTH ERP system, a cloud-based platform launched by the Ministry of Education under the National Mission on Education through ICT (NMEICT). This initiative aims to consolidate fragmented data across colleges/departments into a unified digital framework, enhancing transparency and efficiency.
Support & Services
Public Relations
Guest House & Holiday Homes
Skill Development & Entrepreneurship
PU Cyber Wellness Clinic
Dr. A.P.J. Abdul Kalam Computer Centre
SAIF / CIL / UCIM
Publication Bureau
Industry Institute Partnership
Bhai Ghanaiya Ji Institute of Health
Radio Station - Jyotirgamaya: 91.2 MHz
Best Practices
NIRF
National Education Policy (NEP)
Green Policy of PU
Integrated Workshop Facilities
Institutional Ethics Committee
Colloquium
NISP
IPR Policy
Entrepreneurship Policy
Consultancy Rules
Intranet
Campus Portal [Intranet]
Mail @ Campus
NetPortal (WiFi)
PUNet Intranet
PU Website Map
Resources
PU News
RTI
Tenders
University Forms
Employment/Jobs
Telephone Directory
Animal House
Directorate of Sports
Central Placement Cell
RUSA
CRIKC
PU@IRINS
Alumni
DST Inspire
Online Fee Payment
Circulars @ UGC
Centenary Year Celebrations
UGC e-Samadhan Portal
Contact Info:
Admission 2025
Enquiry No(s): 1800-180-2065, +91 172 2534818, 2534866 (from 9:30 am to 1:00 pm & 2:30 pm to 4:30 pm on working days )
©  1997 - 2025: Panjab University, Chandigarh, India. Developed by: Computer Centre, Panjab University.
Disclaimer
Panjab University (Established in 1882) is a Central and State Governments Funded University located in Chandigarh. Panjab University is not related at all to Chandigarh University which is a private university and located in Distt Mohali, Punjab about 25 Kms from Chandigarh. No official of Panjab University or Admission Cell is giving any call to the prospective candidate for seeking admission to PU or for submitting admission fee etc."
https://dui.puchd.ac.in/,"Dean of University Instruction Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India
Service
Home
PU@Mail
Contact PU
Menu
About Us
Staff
Handbook of Information
Academic Guidelines
Contact Us
Related Links
Notice Board
Attendance of Students
Grievance Redressal
Quotations
Scheme and Syllabi
Forms
Tenders
PU Quick Links
UGC e-Samadhan Portal
Anti-Ragging
Register Complaint - Caste Based Discrimination
Webcast/Videos
University Events
Internal Complaints Committee
IQAC / NAAC
NIRF
National Education Policy (NEP)
PU Ethics Committee
Swachh Bharat Abhiyan
Cluster: CRIKC
Telephone Directory
University Forms
Employment / Jobs
Right to Information
Alumni
Tenders
PUNET
[Intranet]
Mail@Campus
[Intranet]
Campus Portal
[Intranet]
Photo Gallery
PU SiteMap
Dean of University Instruction
About Dean of University Instruction
The office of Dean of University Instruction works as a nodal centre to scrutinize, supervise and synergize academic and administrative activities of teaching departments of Panjab University and its Regional Centres. The office co-ordinates and supervises various activities including admission of students to various University Departments, decides applications for exemption from payment of tuition fee, submits to the Academic Council Time-Tables of all University classes, arranges the accommodation of all University classes, oversees that discipline and routine of work in all University classes is maintained, calls for and examines proposals from affiliated colleges for permission to start Honours classes, co-ordinates wherever necessary, the work of the University teaching departments, sanctions casual leave to the members of the teaching staff, operates the accounts of Amalgamated Fund allocated for academic activities of students, makes arrangements for extension lectures and recommends to the Vice Chancellor delegates to the various conferences.
Enquiry No(s): 1800-180-2065, +91 172 2534818, 2534866 (from 9:30 am to 1:00 pm & 2:30 pm to 5:00 pm on working days
)
© 1997-
2025 - Panjab University, Chandigarh, India. Developed by:
Computer Centre, Panjab University
|
Disclaimer"
https://senatesyndicate.puchd.ac.in/,"Senate, Syndicate - Panjab University Administration Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India
Service
Home
PU@Mail
Contact PU
Menu
About Us
Staff
Senate Members
Syndicate Members
Senate Proceedings
Syndicate Proceedings
Family Pension
Senate Election
Related Links
Notice Board
Forms
PU Quick Links
UGC e-Samadhan Portal
Anti-Ragging
Register Complaint - Caste Based Discrimination
Webcast/Videos
University Events
Internal Complaints Committee
IQAC / NAAC
NIRF
National Education Policy (NEP)
PU Ethics Committee
Swachh Bharat Abhiyan
Cluster: CRIKC
Telephone Directory
University Forms
Employment / Jobs
Right to Information
Alumni
Tenders
PUNET
[Intranet]
Mail@Campus
[Intranet]
Campus Portal
[Intranet]
Photo Gallery
PU SiteMap
Senate, Syndicate - Panjab University Administration
About Senate, Syndicate - Panjab University Administration
Panjab University Senate (PU Calender Volume 1)
The Senate shall have the entire management of, and superintendence over the affairs, concerns and property of the University and shall provide for that management, and exercise that superintendence in accordance 'with the statutes, rules and regulations for the time being in force.
Enquiry No(s): 1800-180-2065, +91 172 2534818, 2534866 (from 9:30 am to 1:00 pm & 2:30 pm to 5:00 pm on working days
)
© 1997-
2025 - Panjab University, Chandigarh, India. Developed by:
Computer Centre, Panjab University
|
Disclaimer"
https://puchd.ac.in/pu-administration.php,"University Administration Contacts - Panjab University Chandigarh ਪੰਜਾਬ ਯੂਨੀਵਰਸਿਟੀ ਚੰਡੀਗੜ੍ਹ पंजाब विश्वविद्यालय चंडीगढ़ पंजाब यूनिवर्सिटी चंडीगढ़ Chandigarh India
Service
Home
PU@Mail
Contact PU
About PU
Chancellor
Vice Chancellor
Dean of University Instruction
Administration
Registrar
Vigilance Cell
Senate, Syndicate
Deans and Secretaries of Faculties
Profile
PU: Oral History
Calenders / Budget / Documents / Anthem
ARIIA 2022 report
Students
Admissions
Examination
Results
Hostels
Student Grievances Redressal Committee (SGRC)
Campus Student
Central Placement Cell
Pay Fee Online (SBI)
Pay Fee Online (Atom)
Syllabi
SC/ST Cell
NCC
National Service Scheme
EOC-PWD
Transgender Cell - PADCTS
Scholarships
International Students
Research Scholars
Academics
Departments/Centres
Centre for Distance and Online Education (CDOE)
Director, Research & Development Cell
UGC-Malaviya Mission Teacher Training Centre
IAS & Competitive Exams.
Library
PU Journals
PU@IRINS
Publication Bureau
PU Policies
Colloquium
University Conferences
e-Learning Resources
Colleges
Dean Colleges
Constituent Colleges
PU Quick Links
UGC e-Samadhan Portal
Anti-Ragging
Register Complaint - Caste Based Discrimination
Webcast/Videos
University Events
Internal Complaints Committee
IQAC / NAAC
NIRF
National Education Policy (NEP)
PU Ethics Committee
Swachh Bharat Abhiyan
Cluster: CRIKC
Telephone Directory
University Forms
Employment / Jobs
Right to Information
Alumni
Tenders
PUNET
[Intranet]
Mail@Campus
[Intranet]
Campus Portal
[Intranet]
Photo Gallery
PU SiteMap
Vice-Chancellor's Office
Office Of
Telephone
Fax. No.
Email Address
Vice-Chancellor
91
      172 253 4299
91 172 253 4297
91 172 253 4293
91 172 254 1022
vc@pu.ac.in
Secretary to Vice-Chancellor
91
      172 253 4298, 254 1015
Officer on Special Duty
91
      172 253 4297
91 172 254 1022
Director, Public Relations
91
      172 253 4865
dpr@pu.ac.in
Deans' Offices
Offices Of
Telephone
Email Address
Dean of University Instruction
91
      172 253 4292
91 172 253 4291
91 172 253 4290
dui@pu.ac.in
Dean Student Welfare
91
      172 253 4565
91 172 253 4568-70
dsw@pu.ac.in
Dean International Students
91
      172 253 4574
dis@pu.ac.in
Dean Alumni Relations
91
      172 253 4575
darpu@pu.ac.in
Dean College Development Council
91
      172 253 4887
91 172 253 4888
91 172 253 4889
dcdc@pu.ac.in
Registrar's Office
Office Of
Telephone
Email Address
Registrar
91
      172 253 4867
91 172 253 4868
regr@pu.ac.in
Controller of Examination
91
      172 253 4813
91 172 253 4811
coe@pu.ac.in
Finance & Development Officer
91
      172 253 4841
fdo@pu.ac.in
Deputy Registrar (Secrecy)
91
      172 253 4877
arsecrecy@pu.ac.in
Deputy Registrar (Colleges)
91
      172 253 4805
drcolleges@pu.ac.in
Deputy Registrar (Examination)
91 172 253 4825
drexams@pu.ac.in
Deputy Registrar (General)
91
      172 253 4857
drgen@pu.ac.in
Assistant Registrar (R & S)
91
      172 253 4869
arrs@pu.ac.in
Assistant Registrar (Conduct)
91 172 254 1303
91 172 253 4809
91 172 253 4810
arconduct@pu.ac.in
Assistant Registrar (Certificate)
91 172 253 4828
arcert@pu.ac.in
Finance and Accounts
Office Of
Telephone
Email Address
Finance & Development Officer (F.D.O.)
91 172 254 1850
91 172 253 4841
fdo@pu.ac.in
Examination
Office Of
Telephone
Email Address
Controller of Examination
91
      172 253 4813
91 172 253 4811
coe@pu.ac.in
Deputy Registrar (Examination)
91 172 253 4825
drexams@pu.ac.in
Deputy Registrar (Secrecy)
91
      172 253 4877
arsecrecy@pu.ac.in
Assistant Registrar (Conduct)
91 172 254 1303
91 172 253 4809
91 172 253 4810
arconduct@pu.ac.in
Assistant Registrar (Certificate)
91 172 253 4828
arcert@pu.ac.in
Enquiry No(s): 1800-180-2065, +91 172 2534818, 2534866 (from 9:30 am to 1:00 pm & 2:30 pm to 5:00 pm on working days
)
© 1997-
2025 - Panjab University, Chandigarh, India. Developed by:
Computer Centre, Panjab University
|
Disclaimer"
